,mnthborn,yearborn,age,electric,radio,tv,bicycle,educ,ceb,agefbrth,children,knowmeth,usemeth,monthfm,yearfm,agefm,idlnchld,heduc,agesq,urban,urbeduc,spirit,protest,catholic,frsthalf,educ0,evermarr
53,5.0,39.0,49.0,1.0,1.0,1.0,0.0,17.0,5.0,18.0,5.0,1.0,1.0,1.0,57.0,17.0,5.0,10.0,2401.0,1.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0
1796,11.0,60.0,27.0,0.0,0.0,0.0,0.0,5.0,4.0,17.0,4.0,1.0,1.0,4.0,77.0,16.0,6.0,6.0,729.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1911,3.0,63.0,25.0,0.0,0.0,0.0,0.0,12.0,2.0,18.0,2.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,625.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0
3291,4.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,7.0,1.0,0.0,12.0,76.0,20.0,10.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2553,1.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,7.0,1.0,1.0,4.0,73.0,25.0,7.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3107,8.0,56.0,32.0,0.0,1.0,0.0,0.0,10.0,5.0,18.0,5.0,1.0,1.0,7.0,73.0,16.0,3.0,0.0,1024.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0
3150,6.0,65.0,23.0,0.0,0.0,0.0,1.0,7.0,1.0,18.0,1.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,529.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
824,1.0,65.0,23.0,0.0,1.0,0.0,0.0,7.0,2.0,20.0,2.0,1.0,1.0,4.0,82.0,17.0,4.0,0.0,529.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0
4131,3.0,68.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,2.0,1.0,1.0,1.0,87.0,19.0,5.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1389,6.0,64.0,24.0,1.0,1.0,1.0,0.0,10.0,1.0,17.0,1.0,1.0,1.0,6.0,85.0,21.0,4.0,10.0,576.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0
3806,10.0,73.0,15.0,0.0,1.0,0.0,1.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2902,10.0,70.0,17.0,0.0,1.0,0.0,1.0,10.0,1.0,16.0,1.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,289.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1607,4.0,70.0,18.0,0.0,1.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,324.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0
1594,5.0,62.0,26.0,1.0,0.0,0.0,0.0,10.0,3.0,23.0,3.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,676.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0
771,10.0,63.0,25.0,0.0,1.0,1.0,1.0,7.0,2.0,21.0,2.0,1.0,1.0,9.0,86.0,22.0,3.0,7.0,625.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
2611,2.0,48.0,40.0,0.0,1.0,1.0,1.0,12.0,3.0,19.0,3.0,1.0,1.0,3.0,66.0,18.0,4.0,17.0,1600.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2273,1.0,69.0,19.0,0.0,1.0,0.0,1.0,5.0,1.0,18.0,1.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,361.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1868,8.0,53.0,35.0,0.0,1.0,0.0,0.0,0.0,6.0,17.0,6.0,1.0,0.0,7.0,69.0,15.0,7.0,0.0,1225.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1085,9.0,66.0,21.0,0.0,0.0,0.0,0.0,7.0,2.0,18.0,2.0,1.0,1.0,1.0,88.0,21.0,4.0,7.0,441.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
3161,5.0,54.0,34.0,1.0,0.0,1.0,0.0,9.0,3.0,15.0,3.0,1.0,1.0,2.0,83.0,28.0,3.0,19.0,1156.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
1325,7.0,66.0,22.0,0.0,1.0,0.0,1.0,7.0,3.0,16.0,3.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,484.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1463,12.0,65.0,23.0,0.0,1.0,0.0,0.0,12.0,1.0,22.0,1.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,529.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
806,3.0,66.0,22.0,0.0,1.0,0.0,0.0,3.0,3.0,16.0,3.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,484.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
3433,2.0,61.0,27.0,0.0,1.0,0.0,1.0,7.0,3.0,19.0,3.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,729.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2877,2.0,41.0,47.0,0.0,1.0,0.0,0.0,10.0,4.0,26.0,4.0,1.0,0.0,6.0,66.0,25.0,4.0,15.0,2209.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2108,9.0,56.0,31.0,0.0,1.0,0.0,1.0,8.0,4.0,19.0,4.0,1.0,1.0,4.0,81.0,24.0,5.0,7.0,961.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3296,3.0,72.0,16.0,0.0,0.0,0.0,0.0,8.0,1.0,16.0,1.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4321,5.0,67.0,21.0,0.0,1.0,0.0,1.0,7.0,1.0,20.0,1.0,1.0,1.0,7.0,85.0,18.0,4.0,10.0,441.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2234,6.0,50.0,38.0,0.0,1.0,0.0,0.0,10.0,3.0,22.0,3.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,1444.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
963,8.0,56.0,32.0,0.0,1.0,0.0,1.0,3.0,6.0,21.0,4.0,1.0,0.0,6.0,76.0,19.0,8.0,2.0,1024.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
398,7.0,67.0,21.0,0.0,0.0,0.0,0.0,7.0,1.0,19.0,1.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,441.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
2632,9.0,47.0,41.0,0.0,1.0,0.0,1.0,3.0,6.0,22.0,6.0,1.0,1.0,4.0,69.0,21.0,6.0,0.0,1681.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4231,7.0,59.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,3.0,1.0,1.0,7.0,75.0,16.0,6.0,0.0,841.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
704,6.0,61.0,27.0,0.0,1.0,1.0,0.0,10.0,2.0,23.0,2.0,1.0,1.0,8.0,87.0,26.0,4.0,7.0,729.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0
431,7.0,49.0,39.0,0.0,1.0,0.0,0.0,3.0,2.0,15.0,2.0,1.0,0.0,7.0,73.0,24.0,4.0,9.0,1521.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
292,1.0,55.0,33.0,0.0,1.0,0.0,0.0,0.0,4.0,18.0,4.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,1089.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4244,6.0,71.0,17.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,88.0,16.0,4.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
145,8.0,69.0,19.0,1.0,1.0,1.0,1.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,361.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
3172,4.0,60.0,28.0,0.0,1.0,0.0,1.0,10.0,2.0,20.0,2.0,1.0,1.0,12.0,85.0,25.0,3.0,12.0,784.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2033,6.0,59.0,29.0,0.0,0.0,0.0,0.0,2.0,4.0,19.0,2.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,841.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
4304,6.0,61.0,27.0,0.0,0.0,0.0,0.0,2.0,4.0,18.0,4.0,1.0,1.0,6.0,82.0,21.0,4.0,0.0,729.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1165,9.0,62.0,26.0,1.0,1.0,0.0,0.0,10.0,1.0,23.0,1.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,676.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2050,5.0,68.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,400.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
2624,10.0,62.0,25.0,0.0,1.0,1.0,0.0,4.0,4.0,15.0,4.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3543,6.0,63.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,12.0,81.0,18.0,5.0,4.0,625.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
339,6.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,4.0,82.0,18.0,5.0,0.0,625.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3925,12.0,52.0,35.0,0.0,1.0,0.0,0.0,7.0,1.0,20.0,1.0,1.0,0.0,1.0,87.0,19.0,5.0,0.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2.0,47.0,41.0,0.0,1.0,0.0,1.0,7.0,5.0,18.0,5.0,1.0,1.0,1.0,64.0,16.0,6.0,1.0,1681.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0
2424,4.0,62.0,26.0,0.0,1.0,0.0,0.0,7.0,1.0,20.0,1.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,676.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
3605,4.0,54.0,34.0,0.0,1.0,0.0,1.0,0.0,3.0,23.0,3.0,1.0,0.0,7.0,75.0,21.0,6.0,7.0,1156.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1771,3.0,57.0,31.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,3.0,1.0,1.0,1.0,76.0,18.0,5.0,3.0,961.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
271,7.0,69.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,7.0,0.0,361.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
696,6.0,71.0,17.0,0.0,1.0,0.0,0.0,9.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,289.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0
747,11.0,70.0,18.0,0.0,0.0,0.0,0.0,7.0,1.0,17.0,1.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,324.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
244,8.0,52.0,36.0,0.0,1.0,0.0,0.0,4.0,6.0,21.0,6.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,1296.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
317,6.0,66.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,6.0,83.0,17.0,20.0,5.0,484.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0
476,10.0,65.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,6.0,88.0,22.0,4.0,0.0,529.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2032,3.0,68.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,1.0,1.0,6.0,84.0,16.0,6.0,0.0,400.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0
3949,5.0,49.0,39.0,0.0,1.0,0.0,0.0,3.0,4.0,16.0,3.0,1.0,0.0,11.0,64.0,15.0,6.0,6.0,1521.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4157,6.0,56.0,32.0,0.0,1.0,0.0,0.0,7.0,4.0,17.0,4.0,1.0,1.0,10.0,73.0,17.0,6.0,3.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
813,1.0,73.0,15.0,0.0,1.0,0.0,0.0,8.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,5.0,0.0,225.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
1914,5.0,57.0,31.0,1.0,1.0,0.0,0.0,6.0,7.0,15.0,7.0,1.0,1.0,7.0,72.0,15.0,8.0,0.0,961.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0
3922,7.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,3.0,1.0,0.0,12.0,67.0,20.0,6.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1297,8.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,5.0,1.0,0.0,4.0,73.0,24.0,4.0,0.0,1600.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1804,5.0,67.0,21.0,0.0,1.0,0.0,0.0,7.0,1.0,20.0,1.0,1.0,1.0,5.0,85.0,18.0,4.0,7.0,441.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0
3344,7.0,67.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,4.0,66.0,22.0,0.0,1.0,0.0,0.0,10.0,1.0,21.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,484.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
2461,7.0,49.0,39.0,1.0,1.0,1.0,0.0,17.0,2.0,26.0,2.0,1.0,1.0,4.0,65.0,15.0,4.0,17.0,1521.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
545,6.0,69.0,19.0,0.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,361.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
738,2.0,70.0,18.0,0.0,1.0,0.0,1.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,324.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
310,11.0,66.0,22.0,1.0,1.0,0.0,0.0,8.0,1.0,17.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,484.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
1131,1.0,59.0,29.0,0.0,1.0,0.0,0.0,5.0,6.0,17.0,6.0,1.0,1.0,7.0,75.0,16.0,4.0,0.0,841.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0
1449,7.0,62.0,26.0,0.0,1.0,0.0,0.0,7.0,1.0,20.0,1.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,676.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
4289,1.0,58.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,3.0,1.0,1.0,11.0,82.0,24.0,3.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
15,6.0,62.0,26.0,1.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,676.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
2769,11.0,54.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,1.0,0.0,6.0,65.0,10.0,6.0,0.0,1089.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4074,2.0,50.0,38.0,0.0,1.0,0.0,1.0,2.0,2.0,29.0,2.0,1.0,1.0,10.0,71.0,21.0,6.0,0.0,1444.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3253,8.0,73.0,15.0,0.0,1.0,0.0,1.0,5.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,5.0,65.0,23.0,0.0,1.0,0.0,1.0,3.0,1.0,21.0,1.0,1.0,1.0,1.0,87.0,19.0,10.0,0.0,529.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3729,8.0,64.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,88.0,23.0,5.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
363,10.0,72.0,16.0,0.0,1.0,0.0,0.0,9.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,256.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
182,9.0,69.0,19.0,1.0,1.0,1.0,1.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,361.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
1194,7.0,52.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,7.0,72.0,20.0,4.0,5.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4127,1.0,66.0,22.0,0.0,1.0,0.0,0.0,8.0,2.0,17.0,2.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,484.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1121,6.0,70.0,18.0,0.0,1.0,0.0,1.0,4.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,324.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2235,11.0,60.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,729.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2667,8.0,61.0,27.0,0.0,0.0,0.0,0.0,6.0,1.0,21.0,1.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,6.0,67.0,21.0,1.0,0.0,0.0,0.0,6.0,1.0,19.0,1.0,1.0,0.0,1.0,87.0,19.0,5.0,0.0,441.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
3390,1.0,70.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,17.0,1.0,1.0,0.0,1.0,87.0,19.0,3.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
614,4.0,70.0,18.0,0.0,1.0,0.0,0.0,7.0,1.0,16.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,324.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
1466,7.0,63.0,25.0,0.0,1.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,625.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
401,11.0,57.0,30.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0,4.0,1.0,1.0,10.0,85.0,27.0,4.0,8.0,900.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
934,3.0,49.0,39.0,0.0,1.0,0.0,1.0,0.0,8.0,19.0,6.0,1.0,1.0,6.0,67.0,18.0,4.0,7.0,1521.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2419,3.0,60.0,28.0,0.0,1.0,0.0,0.0,10.0,2.0,17.0,2.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,784.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
3061,6.0,61.0,27.0,0.0,0.0,0.0,0.0,7.0,2.0,21.0,2.0,1.0,0.0,1.0,87.0,19.0,3.0,0.0,729.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
2641,9.0,64.0,24.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,2.0,1.0,1.0,1.0,85.0,20.0,5.0,4.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3052,6.0,68.0,20.0,0.0,1.0,0.0,0.0,7.0,1.0,18.0,1.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,400.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
726,6.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,2.0,1.0,1.0,3.0,88.0,25.0,4.0,0.0,676.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
826,9.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0,5.0,1.0,1.0,6.0,75.0,16.0,10.0,6.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1521,6.0,70.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,87.0,19.0,2.0,0.0,324.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4140,6.0,43.0,45.0,0.0,1.0,0.0,0.0,2.0,9.0,18.0,8.0,1.0,1.0,12.0,61.0,18.0,12.0,0.0,2025.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
136,6.0,59.0,29.0,1.0,1.0,1.0,0.0,12.0,4.0,19.0,4.0,1.0,1.0,7.0,87.0,28.0,4.0,15.0,841.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0
628,11.0,40.0,48.0,0.0,1.0,0.0,0.0,0.0,4.0,23.0,4.0,1.0,0.0,9.0,87.0,46.0,4.0,0.0,2304.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
334,1.0,56.0,32.0,1.0,0.0,1.0,0.0,15.0,2.0,28.0,2.0,1.0,1.0,7.0,81.0,25.0,3.0,19.0,1024.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0
390,9.0,62.0,26.0,0.0,1.0,0.0,1.0,7.0,3.0,17.0,3.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,676.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3553,6.0,67.0,21.0,0.0,0.0,0.0,0.0,6.0,2.0,17.0,2.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,441.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1817,10.0,67.0,21.0,0.0,1.0,0.0,1.0,7.0,0.0,18.0,0.0,1.0,1.0,5.0,88.0,20.0,2.0,3.0,441.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
400,12.0,62.0,25.0,0.0,1.0,0.0,0.0,5.0,2.0,17.0,2.0,1.0,1.0,7.0,83.0,20.0,4.0,9.0,625.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
710,3.0,52.0,36.0,0.0,1.0,0.0,1.0,6.0,2.0,20.0,1.0,1.0,0.0,1.0,75.0,22.0,4.0,3.0,1296.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0
1039,3.0,69.0,19.0,0.0,1.0,0.0,0.0,3.0,1.0,17.0,1.0,1.0,0.0,1.0,87.0,19.0,1.0,0.0,361.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
3034,9.0,71.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4015,8.0,69.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,8.0,87.0,18.0,4.0,0.0,361.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1561,5.0,47.0,41.0,0.0,1.0,0.0,0.0,0.0,7.0,20.0,7.0,1.0,0.0,12.0,67.0,20.0,8.0,0.0,1681.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4185,1.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,3.0,1.0,0.0,1.0,87.0,19.0,10.0,0.0,2116.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3897,11.0,62.0,25.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,2.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,7.0,57.0,31.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0,5.0,1.0,0.0,6.0,72.0,14.0,5.0,7.0,961.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2513,10.0,54.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,3.0,1.0,1.0,9.0,72.0,17.0,8.0,0.0,1089.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1223,6.0,70.0,18.0,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,1.0,1.0,1.0,87.0,16.0,6.0,10.0,324.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0
3206,2.0,72.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,1.0,0.0,256.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2421,5.0,66.0,22.0,0.0,1.0,0.0,0.0,9.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,484.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
1508,8.0,68.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,400.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1750,8.0,60.0,28.0,0.0,1.0,0.0,0.0,12.0,0.0,18.0,0.0,1.0,0.0,2.0,88.0,27.0,4.0,10.0,784.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0
3113,4.0,69.0,19.0,1.0,1.0,0.0,0.0,9.0,1.0,16.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,361.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
1799,4.0,52.0,36.0,0.0,1.0,0.0,0.0,0.0,6.0,18.0,6.0,1.0,1.0,10.0,69.0,17.0,6.0,7.0,1296.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
338,5.0,61.0,27.0,0.0,1.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,4.0,84.0,22.0,3.0,12.0,729.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0
